qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3,q1_sec,q2_sec,q3_sec
374,36,21,4,3,6,1:27.270,1:25.944,1:27.634,87.27,85.944,87.634
375,36,17,9,15,7,1:26.978,1:26.623,1:27.934,86.97800000000001,86.623,87.934
376,36,15,7,12,8,1:27.014,1:26.688,1:28.404,87.014,86.688,88.404
377,36,23,7,11,9,1:27.328,1:26.739,1:28.692,87.328,86.739,88.69200000000001
378,36,11,8,22,10,1:27.365,1:26.758,1:28.871,87.365,86.758,88.871
379,36,19,8,23,11,1:26.986,1:26.909,,86.986,86.90899999999999,
380,36,3,3,16,12,1:27.596,1:26.914,,87.596,86.914,
381,36,5,4,4,13,1:27.529,1:26.964,,87.529,86.964,
382,36,18,11,7,14,1:27.540,1:27.264,,87.53999999999999,87.264,
383,36,25,3,17,15,1:27.479,1:27.393,,87.479,87.393,
384,36,13,6,5,16,1:26.712,,,86.712,,
385,36,22,11,8,17,1:27.679,,,87.679,,
386,36,26,5,19,18,1:28.305,,,88.305,,
387,36,14,9,14,19,1:28.579,,,88.57900000000001,,
388,36,24,5,18,20,1:29.267,,,89.267,,
389,36,16,12,20,21,1:29.339,,,89.339,,
390,36,27,12,21,22,1:31.932,,,91.932,,
391,37,13,6,5,1,1:35.340,1:34.454,1:35.043,95.34,94.45400000000001,95.043
392,37,4,1,1,2,1:34.942,1:34.057,1:35.310,94.94200000000001,94.057,95.31
393,37,8,6,6,3,1:35.138,1:34.687,1:35.479,95.138,94.687,95.479
394,37,1,1,2,4,1:35.028,1:34.650,1:36.045,95.02799999999999,94.65,96.045
395,37,2,2,9,5,1:35.617,1:35.203,1:36.543,95.61699999999999,95.203,96.543
396,37,3,3,16,6,1:35.755,1:35.380,1:36.829,95.755,95.38,96.82900000000001
397,37,9,2,10,7,1:35.294,1:34.739,1:36.839,95.294,94.739,96.839
398,37,15,7,12,8,1:35.666,1:35.255,1:36.902,95.666,95.255,96.902
399,37,23,7,11,9,1:35.736,1:35.595,1:37.078,95.73599999999999,95.595,97.078
400,37,17,9,15,10,1:35.727,1:35.579,1:37.345,95.727,95.57900000000001,97.345
401,37,5,4,4,11,1:36.092,1:35.630,,96.092,95.63,
402,37,21,4,3,12,1:35.879,1:35.706,,95.87899999999999,95.706,
403,37,14,9,14,13,1:35.730,1:35.766,,95.72999999999999,95.76599999999999,
404,37,11,8,22,14,1:36.430,1:35.945,,96.43,95.945,
405,37,18,11,7,15,1:35.913,1:36.088,,95.913,96.088,
406,37,24,5,18,16,1:36.140,1:36.145,,96.14,96.14500000000001,
407,37,26,5,19,17,1:36.578,,,96.578,,
408,37,19,8,23,18,1:36.816,,,96.816,,
409,37,22,11,8,19,1:36.827,,,96.827,,
410,37,25,3,17,20,1:37.326,,,97.326,,
411,37,27,12,21,21,1:38.279,,,98.279,,
412,37,16,12,20,22,1:38.415,,,98.41499999999999,,
413,38,13,6,5,1,1:32.443,1:31.359,1:32.652,92.443,91.35900000000001,92.652
414,38,1,1,2,2,1:32.580,1:31.752,1:32.935,92.58,91.752,92.935
415,38,8,6,6,3,1:33.161,1:31.812,1:33.131,93.161,91.812,93.131
416,38,4,1,1,4,1:33.049,1:32.214,1:33.192,93.049,92.214,93.19200000000001
417,38,2,2,9,5,1:33.164,1:32.154,1:33.404,93.164,92.154,93.404
418,38,9,2,10,6,1:33.348,1:32.292,1:33.710,93.348,92.292,93.71000000000001
419,38,21,4,3,7,1:33.556,1:32.889,1:34.056,93.556,92.88900000000001,94.056
420,38,17,9,15,8,1:33.496,1:32.808,1:34.106,93.49600000000001,92.80799999999999,94.106
421,38,15,7,12,9,1:33.218,1:32.429,1:34.154,93.218,92.429,94.154
422,38,3,3,16,10,1:33.349,1:32.815,1:34.399,93.34899999999999,92.815,94.399
423,38,25,3,17,11,1:33.759,1:32.915,,93.759,92.91499999999999,
424,38,5,4,4,12,1:33.467,1:32.935,,93.467,92.935,
425,38,19,8,23,13,1:33.299,1:33.082,,93.299,93.082,
426,38,23,7,11,14,1:33.923,1:33.294,,93.923,93.294,
427,38,22,11,8,15,1:33.776,1:33.624,,93.77600000000001,93.624,
428,38,18,11,7,16,1:33.967,1:33.731,,93.967,93.731,
429,38,11,8,22,17,1:33.984,,,93.98400000000001,,
430,38,24,5,18,18,1:34.024,,,94.024,,
431,38,26,5,19,19,1:34.333,,,94.333,,
432,38,16,12,20,20,1:35.280,,,95.28,,
433,38,14,9,14,21,1:35.341,,,95.34100000000001,,
434,38,27,12,12,22,1:35.533,,,95.533,,
435,39,13,6,5,1,1:21.375,1:20.597,1:21.421,81.375,80.59700000000001,81.42099999999999
436,39,4,1,1,2,1:21.609,1:20.797,1:21.451,81.60900000000001,80.797,81.451
437,39,8,6,6,3,1:21.802,1:20.741,1:21.723,81.80199999999999,80.741,81.723
438,39,1,1,2,4,1:21.120,1:20.713,1:21.785,81.12,80.713,81.785
439,39,9,2,10,5,1:21.941,1:21.381,1:22.253,81.941,81.381,82.253
440,39,15,7,12,6,1:22.501,1:21.554,1:22.324,82.501,81.554,82.324
441,39,2,2,9,7,1:21.625,1:21.113,1:22.389,81.625,81.113,82.389
442,39,5,4,4,8,1:21.790,1:21.623,1:22.568,81.78999999999999,81.623,82.568
443,39,14,9,14,9,1:22.491,1:21.488,1:22.749,82.491,81.488,82.749
444,39,21,4,3,10,1:22.064,1:21.677,1:22.881,82.064,81.67699999999999,82.881
445,39,3,3,16,11,1:21.943,1:21.968,,81.943,81.968,
446,39,22,11,8,12,1:22.502,1:22.097,,82.502,82.09700000000001,
447,39,11,8,22,13,1:22.090,1:22.115,,82.09,82.115,
448,39,18,11,7,14,1:22.503,1:22.120,,82.503,82.12,
449,39,19,8,23,15,1:22.295,,,82.295,,
450,39,24,5,18,16,1:22.508,,,82.508,,
451,39,23,7,11,17,1:22.666,,,82.666,,
452,39,25,3,17,18,1:22.769,,,82.769,,
453,39,17,9,15,19,1:23.398,,,83.398,,
454,39,16,12,20,20,1:23.811,,,83.811,,
455,39,27,12,21,21,1:23.990,,,83.99,,
456,39,26,5,19,22,,,,,,
457,40,4,1,1,1,1:16.059,1:15.431,1:15.726,76.059,75.431,75.726
458,40,1,1,2,2,1:15.685,1:15.479,1:15.905,75.685,75.479,75.905
459,40,13,6,5,3,1:16.786,1:16.034,1:15.967,76.786,76.03399999999999,75.967
460,40,21,4,3,4,1:17.596,1:16.054,1:16.285,77.596,76.054,76.285
461,40,3,3,16,5,1:16.870,1:16.100,1:16.439,76.87,76.1,76.439
462,40,17,9,15,6,1:17.816,1:16.420,1:16.784,77.816,76.42,76.78399999999999
463,40,2,2,9,7,1:17.385,1:15.733,1:16.832,77.385,75.733,76.832
464,40,9,2,10,8,1:17.584,1:15.576,1:16.955,77.584,75.576,76.955
465,40,22,11,8,9,1:17.244,1:16.454,1:17.498,77.244,76.45400000000001,77.498
466,40,18,11,7,10,1:17.297,1:16.457,1:17.939,77.297,76.457,77.939
467,40,25,3,17,11,1:17.874,1:16.662,,77.874,76.662,
468,40,24,5,18,12,1:16.720,1:16.703,,76.72,76.703,
469,40,14,9,14,13,1:17.204,1:16.319,,77.20400000000001,76.319,
470,40,15,7,12,14,1:17.686,1:16.988,,77.686,76.988,
471,40,5,4,4,15,1:17.836,1:17.125,,77.836,77.125,
472,40,8,6,6,16,1:16.251,,,76.251,,
473,40,19,8,23,17,1:18.250,,,78.25,,
474,40,26,5,19,18,1:18.390,,,78.39,,
475,40,16,12,20,19,1:18.418,,,78.418,,
476,40,23,7,11,20,1:18.539,,,78.539,,
477,40,11,8,22,21,1:18.554,,,78.554,,
478,40,27,12,21,22,,,,,,
479,41,1,1,2,1,1:16.576,1:15.486,1:15.707,76.576,75.486,75.707
480,41,4,1,1,2,1:16.562,1:15.522,1:16.163,76.562,75.522,76.163
481,41,2,2,9,3,1:17.006,1:15.960,1:16.266,77.006,75.96000000000001,76.26599999999999
482,41,8,6,6,4,1:16.468,1:16.592,1:16.411,76.468,76.592,76.411
483,41,13,6,5,5,1:16.756,1:16.138,1:16.570,76.756,76.138,76.57
484,41,17,9,15,6,1:17.315,1:16.257,1:16.913,77.315,76.257,76.913
485,41,3,3,16,7,1:17.016,1:16.190,1:16.919,77.01599999999999,76.19,76.919
486,41,9,2,10,8,1:17.267,1:16.368,1:16.993,77.267,76.368,76.993
487,41,21,4,3,9,1:16.805,1:16.288,1:17.229,76.805,76.288,77.229
488,41,15,7,12,10,1:17.324,1:16.600,1:17.747,77.324,76.6,77.747
489,41,11,8,22,11,1:17.490,1:16.743,,77.49,76.743,
490,41,24,5,18,12,1:17.541,1:16.760,,77.541,76.76,
491,41,22,11,8,13,1:17.011,1:17.116,,77.011,77.116,
492,41,14,9,14,14,1:17.436,1:17.304,,77.436,77.304,
493,41,18,11,7,15,1:17.522,1:17.541,,77.52199999999999,77.541,
494,41,26,5,19,16,1:17.433,1:17.571,,77.43299999999999,77.571,
495,41,19,8,23,17,1:17.542,,,77.542,,
496,41,23,7,11,18,1:17.634,,,77.634,,
497,41,25,3,17,19,1:18.089,,,78.089,,
498,41,16,12,20,20,1:18.536,,,78.536,,
499,41,27,12,21,21,1:19.196,,,79.196,,
500,41,5,4,4,22,1:17.806,,,77.806,,
501,42,1,1,2,1,1:12.563,1:12.065,1:12.331,72.563,72.065,72.331
502,42,4,1,1,2,1:12.416,1:11.926,1:12.500,72.416,71.926,72.5
503,42,13,6,5,3,1:12.731,1:12.180,1:12.703,72.731,72.18,72.703
504,42,8,6,6,4,1:12.732,1:12.111,1:12.839,72.732,72.111,72.839
505,42,2,2,9,5,1:12.543,1:12.188,1:12.847,72.543,72.188,72.847
506,42,5,4,4,6,1:12.998,1:12.599,1:13.308,72.998,72.599,73.30799999999999
507,42,20,2,10,7,1:12.711,1:12.644,1:13.513,72.711,72.644,73.513
508,42,15,7,12,8,1:13.186,1:12.828,1:13.789,73.186,72.828,73.789
509,42,17,9,15,9,1:13.425,1:12.788,1:13.871,73.425,72.788,73.871
510,42,21,4,3,10,1:13.168,1:12.603,1:13.953,73.168,72.603,73.953
511,42,14,9,14,11,1:13.424,1:12.873,,73.424,72.873,
512,42,23,7,11,12,1:12.851,1:12.920,,72.851,72.92,
513,42,18,11,7,13,1:13.306,1:12.998,,73.306,72.998,
514,42,3,3,16,14,1:13.128,1:13.060,,73.128,73.06,
515,42,22,11,8,15,1:13.203,1:13.201,,73.203,73.201,
516,42,19,8,23,16,1:13.164,1:13.259,,73.164,73.259,
517,42,25,3,17,17,1:13.441,,,73.441,,
518,42,11,8,22,18,1:13.477,,,73.477,,
519,42,24,5,18,19,1:13.484,,,73.484,,
520,42,26,5,19,20,1:13.712,,,73.712,,
521,42,16,12,20,21,1:14.122,,,74.122,,
522,42,27,12,21,22,1:14.597,,,74.597,,
523,43,13,6,5,1,1:15.303,1:14.822,1:15.034,75.303,74.822,75.034
524,43,1,1,2,2,1:14.805,1:14.795,1:15.104,74.805,74.795,75.104
525,43,8,6,6,3,1:14.872,1:14.828,1:15.257,74.872,74.828,75.257
526,43,9,2,10,4,1:15.778,1:15.066,1:15.493,75.778,75.066,75.493
527,43,21,4,3,5,1:16.047,1:15.227,1:15.674,76.047,75.227,75.674
528,43,5,4,4,6,1:15.524,1:15.272,1:15.826,75.524,75.272,75.826
529,43,2,2,9,7,1:15.783,1:15.149,1:15.900,75.783,75.149,75.9
530,43,15,7,12,8,1:16.118,1:15.379,1:15.935,76.118,75.379,75.935
531,43,3,3,16,9,1:16.092,1:15.331,1:16.328,76.092,75.331,76.328
532,43,4,1,1,10,1:15.322,1:15.084,,75.322,75.084,
533,43,23,7,11,11,1:15.760,1:15.534,,75.76,75.534,
534,43,18,11,7,12,1:16.113,1:15.584,,76.113,75.584,
535,43,22,11,8,13,1:16.140,1:15.761,,76.14,75.761,
536,43,17,9,15,14,1:15.746,1:15.806,,75.746,75.806,
537,43,26,5,19,15,1:15.980,1:16.049,,75.98,76.049,
538,43,14,9,14,16,1:15.915,,,75.91499999999999,,
539,43,24,5,18,17,1:16.142,,,76.142,,
540,43,25,3,17,18,1:16.241,,,76.241,,
541,43,19,8,23,19,1:16.366,,,76.366,,
542,43,27,12,21,20,1:17.826,,,77.826,,
543,43,16,12,20,21,1:17.915,,,77.91499999999999,,
544,43,11,8,22,22,1:16.244,,,76.244,,
545,44,1,1,2,1,1:19.885,1:19.400,1:19.997,79.885,79.4,79.997
546,44,8,6,6,2,1:19.753,1:19.252,1:20.099,79.753,79.252,80.099
547,44,4,1,1,3,1:19.330,1:19.152,1:20.147,79.33,79.152,80.14699999999999
548,44,13,6,5,4,1:19.790,1:19.421,1:20.265,79.78999999999999,79.42099999999999,80.265
549,44,9,2,10,5,1:20.294,1:20.054,1:20.401,80.294,80.054,80.401
550,44,23,7,11,6,1:20.513,1:19.860,1:20.516,80.513,79.86,80.51599999999999
551,44,5,4,4,7,1:20.570,1:20.077,1:20.721,80.57,80.077,80.721
552,44,21,4,3,8,1:20.842,1:20.042,1:20.775,80.842,80.042,80.775
553,44,2,2,9,9,1:20.534,1:20.178,1:20.894,80.53399999999999,80.178,80.894
554,44,15,7,12,10,1:21.150,1:20.133,1:21.240,81.15,80.133,81.24
555,44,17,9,15,11,1:20.583,1:20.235,,80.583,80.235,
556,44,14,9,14,12,1:21.154,1:20.329,,81.154,80.32900000000001,
557,44,25,3,17,13,1:20.830,1:20.350,,80.83,80.35,
558,44,22,11,8,14,1:21.169,1:20.364,,81.169,80.364,
559,44,26,5,19,15,1:20.834,1:20.515,,80.834,80.515,
560,44,24,5,18,16,1:21.160,1:20.823,,81.16,80.82300000000001,
561,44,3,3,16,17,1:21.219,,,81.219,,
562,44,18,11,7,18,1:21.335,,,81.33500000000001,,
563,44,19,8,23,19,1:21.448,,,81.44800000000001,,
564,44,16,12,20,20,1:22.019,,,82.019,,
565,44,11,8,22,21,1:22.045,,,82.045,,
566,44,27,12,21,22,1:22.586,,,82.586,,
567,45,8,6,6,1,1:31.522,1:31.237,1:31.450,91.52199999999999,91.237,91.45
568,45,4,1,1,2,1:31.074,1:30.983,1:31.741,91.074,90.983,91.741
569,45,13,6,5,3,1:31.447,1:30.912,1:31.778,91.447,90.912,91.77799999999999
570,45,2,2,9,4,1:31.889,1:31.652,1:31.840,91.889,91.652,91.84
571,45,9,2,10,5,1:31.961,1:31.444,1:32.123,91.961,91.444,92.12299999999999
572,45,17,9,15,6,1:32.629,1:31.661,1:32.476,92.62899999999999,91.661,92.476
573,45,5,4,4,7,1:32.594,1:31.783,1:32.478,92.594,91.783,92.47800000000001
574,45,15,7,12,8,1:32.381,1:31.859,1:32.501,92.381,91.85900000000001,92.501
575,45,23,7,11,9,1:32.446,1:31.843,1:32.570,92.446,91.843,92.57
576,45,1,1,2,10,1:31.587,1:31.185,1:33.833,91.587,91.185,93.833
577,45,3,3,16,11,1:32.117,1:31.978,,92.11699999999999,91.97800000000001,
578,45,25,3,17,12,1:32.173,1:31.996,,92.173,91.996,
579,45,21,4,3,13,1:32.378,1:32.010,,92.378,92.00999999999999,
580,45,22,11,8,14,1:32.674,1:32.221,,92.674,92.221,
581,45,19,8,23,15,1:32.793,1:32.451,,92.793,92.451,
582,45,11,8,22,16,1:32.678,1:32.838,,92.678,92.838,
583,45,18,11,7,17,1:32.983,,,92.983,,
584,45,26,5,19,18,1:33.038,,,93.038,,
585,45,24,5,18,19,1:33.148,,,93.148,,
586,45,14,9,14,20,1:33.151,,,93.15100000000001,,
587,45,16,12,20,21,1:34.500,,,94.5,,
588,45,28,12,21,22,1:35.940,,,95.94,,
589,46,4,1,1,1,1:20.425,1:19.661,1:19.674,80.425,79.661,79.674
590,46,1,1,2,2,1:19.570,1:19.301,1:19.781,79.57,79.301,79.781
591,46,2,2,9,3,1:20.751,1:20.322,1:20.259,80.751,80.322,80.259
592,46,8,6,6,4,1:20.435,1:20.107,1:20.410,80.435,80.107,80.41
593,46,3,3,16,5,1:20.547,1:20.188,1:20.632,80.547,80.188,80.632
594,46,23,7,11,6,1:20.449,1:20.455,1:20.714,80.449,80.455,80.714
595,46,9,2,10,7,1:20.366,1:20.703,1:20.876,80.366,80.703,80.876
596,46,21,4,3,8,1:21.645,1:20.590,1:21.079,81.645,80.59,81.07900000000001
597,46,15,7,12,9,1:20.481,1:19.951,1:21.206,80.481,79.951,81.206
598,46,17,9,15,10,1:20.794,1:20.439,1:21.256,80.794,80.439,81.256
599,46,14,9,14,11,1:21.291,1:20.718,,81.291,80.718,
600,46,5,4,4,12,1:20.285,1:20.779,,80.285,80.779,
601,46,25,3,17,13,1:21.243,1:20.865,,81.243,80.865,
602,46,13,6,5,14,1:20.408,1:21.021,,80.408,81.021,
603,46,19,8,23,15,1:21.018,1:21.127,,81.018,81.127,
604,46,24,5,18,16,1:21.730,1:21.993,,81.73,81.993,
605,46,18,11,7,17,1:21.737,,,81.737,,
606,46,22,11,8,18,1:21.877,,,81.877,,
607,46,11,8,22,19,1:22.143,,,82.143,,
608,46,20,5,19,20,1:22.177,,,82.17699999999999,,
609,46,16,12,20,21,1:22.737,,,82.737,,
610,46,29,12,21,22,1:23.774,,,83.774,,
611,47,13,6,5,1,1:27.488,1:27.039,1:27.329,87.488,87.039,87.32900000000001
612,47,1,1,2,2,1:27.513,1:26.936,1:27.373,87.513,86.936,87.373
613,47,8,6,6,3,1:27.294,1:26.902,1:27.546,87.294,86.902,87.54599999999999
614,47,4,1,1,4,1:27.328,1:26.841,1:27.574,87.328,86.84100000000001,87.574
615,47,9,2,10,5,1:27.997,1:27.253,1:27.722,87.997,87.253,87.72200000000001
616,47,2,2,9,6,1:28.099,1:27.253,1:28.037,88.099,87.253,88.037
617,47,5,4,4,7,1:28.127,1:27.039,1:28.491,88.127,87.039,88.491
618,47,3,3,16,8,1:28.275,1:27.750,1:28.501,88.275,87.75,88.501
619,47,15,7,12,9,1:28.318,1:27.801,1:28.740,88.318,87.801,88.74
620,47,21,4,3,10,1:28.313,1:27.880,1:29.322,88.313,87.88,89.322
621,47,19,8,23,11,1:28.304,1:28.002,,88.304,88.002,
622,47,17,9,15,12,1:28.500,1:28.013,,88.5,88.013,
623,47,14,9,14,13,1:28.395,1:28.100,,88.395,88.1,
624,47,25,3,17,14,1:28.360,1:28.390,,88.36,88.39,
625,47,24,5,18,15,1:28.798,,,88.798,,
626,47,23,7,11,16,1:28.809,,,88.809,,
627,47,11,8,22,17,1:28.953,,,88.953,,
628,47,20,5,19,18,1:29.408,,,89.408,,
629,47,16,12,20,19,1:29.861,,,89.861,,
630,47,29,12,21,20,1:31.479,,,91.479,,
631,47,18,11,7,21,1:28.373,1:28.220,,88.373,88.22,
632,47,22,11,8,22,1:28.792,1:28.188,,88.792,88.188,
633,48,4,1,1,1,1:21.718,1:21.356,1:21.997,81.718,81.356,81.997
634,48,1,1,2,2,1:21.956,1:21.746,1:22.034,81.956,81.746,82.03399999999999
635,48,13,6,5,3,1:22.309,1:21.993,1:22.549,82.309,81.993,82.549
636,48,2,2,9,4,1:23.107,1:22.466,1:23.174,83.107,82.46600000000001,83.174
637,48,8,6,6,5,1:22.673,1:22.369,1:23.183,82.673,82.369,83.18299999999999
638,48,9,2,10,6,1:23.088,1:22.400,1:23.446,83.088,82.4,83.446
639,48,5,4,4,7,1:23.505,1:23.134,1:24.102,83.505,83.134,84.102
640,48,3,3,16,8,1:23.333,1:22.748,1:24.382,83.333,82.748,84.382
641,48,15,7,12,9,1:23.724,1:23.107,1:24.555,83.724,83.107,84.555
642,48,18,11,7,10,1:23.639,1:23.021,1:25.165,83.639,83.021,85.16499999999999
643,48,17,9,15,11,1:23.575,1:23.166,,83.575,83.166,
644,48,22,11,8,12,1:23.474,1:23.176,,83.474,83.176,
645,48,25,3,17,13,1:23.739,1:23.209,,83.739,83.209,
646,48,19,8,23,14,1:23.646,1:23.274,,83.646,83.274,
647,48,21,4,3,15,1:23.559,1:23.325,,83.559,83.325,
648,48,20,5,19,16,1:23.578,1:23.351,,83.578,83.351,
649,48,11,8,22,17,1:23.749,,,83.749,,
650,48,23,7,11,18,1:23.787,,,83.787,,
651,48,24,5,18,19,1:23.886,,,83.886,,
652,48,14,9,14,20,1:24.019,,,84.019,,
653,48,16,12,20,21,1:24.699,,,84.699,,
654,48,29,12,21,22,1:25.084,,,85.084,,
655,49,8,6,6,1,1:46.242,1:45.070,1:45.994,106.24199999999999,105.07,105.994
656,49,13,6,5,2,1:46.060,1:45.173,1:46.011,106.06,105.173,106.011
657,49,4,1,1,3,1:46.058,1:45.442,1:46.091,106.05799999999999,105.44200000000001,106.09100000000001
658,49,1,1,2,4,1:46.437,1:45.132,1:46.406,106.437,105.132,106.406
659,49,3,3,16,5,1:46.950,1:46.469,1:47.334,106.95,106.469,107.334
660,49,2,2,9,6,1:46.923,1:45.994,1:47.409,106.923,105.994,107.40899999999999
661,49,17,9,15,7,1:47.084,1:46.426,1:47.524,107.084,106.426,107.524
662,49,15,7,12,8,1:47.143,1:46.480,1:47.798,107.143,106.47999999999999,107.798
663,49,5,4,4,9,1:46.971,1:46.240,1:48.505,106.971,106.24000000000001,108.505
664,49,23,7,11,10,1:47.300,1:46.618,,107.3,106.618,
665,49,14,9,14,11,1:47.340,1:46.800,,107.34,106.8,
666,49,18,11,7,12,1:47.474,1:46.955,,107.47399999999999,106.955,
667,49,24,5,18,13,1:47.576,1:47.115,,107.576,107.11500000000001,
668,49,9,2,10,14,1:46.707,1:45.885,1:46.996,106.707,105.88499999999999,106.99600000000001
669,49,25,3,17,15,1:47.522,1:47.394,,107.52199999999999,107.394,
670,49,20,5,19,16,1:47.581,,,107.581,,
671,49,22,11,8,17,1:47.954,,,107.95400000000001,,
672,49,11,8,22,18,1:47.980,,,107.97999999999999,,
673,49,16,12,20,19,1:48.044,,,108.044,,
674,49,19,8,23,20,1:48.199,,,108.199,,
675,49,29,12,21,21,1:49.557,,,109.557,,
676,49,21,4,3,22,1:47.143,1:46.603,,107.143,106.60300000000001,
677,50,1,1,2,1,1:25.489,1:24.753,1:25.368,85.489,84.753,85.368
678,50,4,1,1,2,1:25.379,1:24.806,1:25.438,85.379,84.806,85.438
679,50,8,6,6,3,1:25.390,1:24.988,1:25.516,85.39,84.988,85.51599999999999
680,50,13,6,5,4,1:25.359,1:25.049,1:25.765,85.35900000000001,85.049,85.765
681,50,2,2,9,5,1:25.971,1:25.248,1:26.505,85.971,85.248,86.505
682,50,18,11,7,6,1:26.614,1:25.454,1:26.913,86.614,85.45400000000001,86.913
683,50,17,9,15,7,1:25.970,1:25.535,1:26.914,85.97,85.535,86.914
684,50,20,5,19,8,1:26.025,1:25.909,1:26.973,86.025,85.90899999999999,86.973
685,50,9,2,10,9,1:26.300,1:25.530,1:27.225,86.3,85.53,87.225
686,50,21,4,3,10,1:26.909,1:26.033,,86.90899999999999,86.033,
687,50,5,4,4,11,1:27.223,1:26.232,,87.223,86.232,
688,50,14,9,14,12,1:26.904,1:26.247,,86.904,86.247,
689,50,15,7,12,13,1:26.711,1:26.253,,86.711,86.253,
690,50,24,5,18,14,1:27.234,1:26.948,,87.23400000000001,86.94800000000001,
691,50,23,7,11,15,1:27.191,,,87.191,,
692,50,3,3,16,16,1:26.579,1:25.816,1:26.728,86.57900000000001,85.816,86.72800000000001
693,50,22,11,8,17,1:27.323,,,87.32300000000001,,
694,50,25,3,17,18,1:27.454,,,87.45400000000001,,
695,50,19,8,23,19,1:27.564,,,87.564,,
696,50,16,12,20,20,1:28.628,,,88.628,,
697,50,11,8,22,21,1:28.762,,,88.762,,
698,50,29,12,21,22,1:29.668,,,89.668,,
699,51,1,1,2,1,1:35.798,1:35.898,1:35.908,95.798,95.898,95.908
700,51,8,6,6,2,1:35.692,1:35.381,1:36.044,95.69200000000001,95.381,96.044
701,51,13,6,5,3,1:35.792,1:35.796,1:36.221,95.792,95.79599999999999,96.221
702,51,4,1,1,4,1:35.809,1:35.845,1:36.576,95.809,95.845,96.576
703,51,14,9,14,5,1:36.930,1:36.252,1:37.619,96.93,96.25200000000001,97.619
704,51,23,7,11,6,1:37.135,1:36.709,1:38.013,97.13499999999999,96.709,98.013
705,51,17,9,15,7,1:37.199,1:36.602,1:38.153,97.199,96.602,98.15299999999999
706,51,2,2,9,8,1:36.737,1:36.217,1:38.455,96.737,96.217,98.455
707,51,9,2,10,9,1:36.309,1:36.116,1:38.472,96.309,96.116,98.47200000000001
708,51,18,11,7,10,1:37.092,1:36.771,1:39.285,97.092,96.771,99.285
709,51,24,5,18,11,1:37.047,1:36.862,,97.047,96.862,
710,51,15,7,12,12,1:37.209,1:36.959,,97.209,96.959,
711,51,5,4,4,13,1:37.225,1:36.991,,97.225,96.991,
712,51,19,8,23,14,1:37.203,1:37.247,,97.203,97.247,
713,51,3,3,16,15,1:37.144,1:37.483,,97.144,97.483,
714,51,22,11,8,16,1:37.251,,,97.251,,
715,51,20,5,19,17,1:37.006,1:36.891,,97.006,96.89099999999999,
716,51,21,4,3,18,1:37.290,,,97.28999999999999,,
717,51,25,3,17,19,1:37.456,,,97.456,,
718,51,11,8,22,20,1:38.218,,,98.218,,
719,51,16,12,20,21,1:38.668,,,98.668,,
720,51,29,12,21,22,1:39.336,,,99.336,,
721,52,13,6,5,1,1:12.303,1:12.374,1:11.931,72.303,72.374,71.931
722,52,1,1,2,2,1:13.033,1:12.296,1:12.082,73.033,72.29599999999999,72.082
723,52,8,6,6,3,1:13.016,1:12.161,1:12.322,73.016,72.161,72.322
724,52,4,1,1,4,1:12.895,1:12.637,1:12.356,72.895,72.637,72.356
725,52,17,9,15,5,1:13.081,1:12.683,1:12.928,73.081,72.68299999999999,72.928
726,52,2,2,9,6,1:13.472,1:12.888,1:13.081,73.472,72.888,73.081
727,52,9,2,10,7,1:13.085,1:12.641,1:13.129,73.08500000000001,72.641,73.129
728,52,15,7,12,8,1:13.470,1:12.832,1:13.195,73.47,72.832,73.195
729,52,14,9,14,9,1:13.264,1:12.846,1:13.272,73.264,72.846,73.272
730,52,3,3,16,10,1:13.707,1:12.752,1:13.477,73.707,72.752,73.477
731,52,22,11,8,11,1:13.661,1:12.932,,73.661,72.932,
732,52,21,4,3,12,1:13.482,1:12.968,,73.482,72.968,
733,52,20,5,19,13,1:13.853,1:13.058,,73.853,73.05799999999999,
734,52,24,5,18,14,1:13.607,1:13.251,,73.607,73.251,
735,52,23,7,11,15,1:13.767,1:13.315,,73.767,73.315,
736,52,18,11,7,16,1:14.054,1:13.469,,74.054,73.469,
737,52,5,4,4,17,1:14.078,,,74.078,,
738,52,11,8,22,18,1:14.098,,,74.098,,
739,52,6,3,17,19,1:14.417,,,74.417,,
740,52,19,8,23,20,1:14.596,,,74.596,,
741,52,16,12,20,21,1:15.217,,,75.217,,
742,52,29,12,21,22,1:15.487,,,75.487,,
743,53,30,6,5,1,1:33.310,1:32.025,1:31.431,93.31,92.025,91.431
744,53,13,6,6,2,1:33.579,1:32.014,1:31.478,93.57900000000001,92.01400000000001,91.47800000000001
745,53,18,11,12,3,1:32.603,1:32.025,1:31.549,92.60300000000001,92.025,91.549
746,53,4,4,1,4,1:32.433,1:31.215,1:31.702,92.43299999999999,91.215,91.702
747,53,31,1,4,5,1:33.233,1:31.487,1:32.164,93.233,91.487,92.164
748,53,22,11,11,6,1:33.922,1:32.322,1:32.579,93.922,92.322,92.57900000000001
749,53,17,3,9,7,1:33.454,1:32.309,1:33.006,93.45400000000001,92.309,93.006
750,53,32,9,15,8,1:34.308,1:32.106,1:33.112,94.30799999999999,92.106,93.112
751,53,21,4,2,9,1:32.934,1:31.831,1:33.496,92.934,91.831,93.49600000000001
752,53,2,2,16,10,1:33.374,1:31.958,1:33.926,93.374,91.958,93.926
753,53,35,2,17,11,1:33.882,1:32.456,,93.882,92.456,
